央视频道,#genre#
长安电视台-1,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225896/index.m3u8
武功电视台-1,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225898/index.m3u8
安塞电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225902/index.m3u8
甘泉电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225904/index.m3u8
佛坪电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225905/index.m3u8
CETV-4,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225906/index.m3u8
延长电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225907/index.m3u8
洛川融媒,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225908/index.m3u8
宜川电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225909/index.m3u8
吴起电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225910/index.m3u8
岐山电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225911/index.m3u8
大荔新闻综合,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225912/index.m3u8
蒲城-1,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225913/index.m3u8
白水电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225914/index.m3u8
渭南新闻综合,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225915/index.m3u8
黄龙综合,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225916/index.m3u8
泾阳电视台-1,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225917/index.m3u8
太白电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225918/index.m3u8
合阳电视台-1,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225919/index.m3u8
白河电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225921/index.m3u8
汉阴电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225922/index.m3u8
宁陕电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225923/index.m3u8
平利电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225924/index.m3u8
旬阳民生文化,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225925/index.m3u8
紫阳综合,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225928/index.m3u8
凤翔电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225929/index.m3u8
凤翔文化影视,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225930/index.m3u8
麟游电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225931/index.m3u8
眉县新闻综合,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225933/index.m3u8
宝鸡经济生活,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225934/index.m3u8
扶风电视台-1,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225935/index.m3u8
千阳电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225937/index.m3u8
陇县电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225938/index.m3u8
陇县道德文化,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225939/index.m3u8
杨凌现代农业,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225940/index.m3u8
杨凌现代农业,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225941/index.m3u8
CCTV1,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225942/index.m3u8
留坝电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225943/index.m3u8
城固电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225944/index.m3u8
宁强电视台-2,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225945/index.m3u8
勉县经济,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225946/index.m3u8
佛坪电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225947/index.m3u8
华州-1,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225955/index.m3u8
美丽大荔,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225959/index.m3u8
澄城新闻频道,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225961/index.m3u8
澄城公共频道,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225962/index.m3u8
蒲城电视台-2,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225963/index.m3u8
白水电视台-2,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225964/index.m3u8
韩城生活,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225965/index.m3u8
临潼电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225966/index.m3u8
临潼影视,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225967/index.m3u8
鄠邑电视台-2,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225969/index.m3u8
陕西西安,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225970/index.m3u8
高陵电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225971/index.m3u8
三原电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225973/index.m3u8
兴平新闻,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225975/index.m3u8
乾县电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225977/index.m3u8
礼泉新闻,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225978/index.m3u8
礼泉生活,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225979/index.m3u8
永寿电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225980/index.m3u8
彬州新闻综合,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225982/index.m3u8
旬邑综合,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225985/index.m3u8
淳化电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225986/index.m3u8
武功电视台-2,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225987/index.m3u8
榆阳电视台-2,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225990/index.m3u8
神木-2,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225991/index.m3u8
府谷电视台-2,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225992/index.m3u8
定边电视台-2,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225993/index.m3u8
榆林电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225995/index.m3u8
子洲电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225997/index.m3u8
未知,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225866/index.m3u8
全国党员干部远程教育,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225989/index.m3u8
CCTV1,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225994/index.m3u8
CCTV1,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225996/index.m3u8
未知,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225998/index.m3u8
兴平戏曲,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225976/index.m3u8
长武戏曲,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225984/index.m3u8
商洛本地,#genre#
商洛,http://111.20.33.70/PLTV/88888893/224/3221226378/index.m3u8
商洛,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225666/index.m3u8
洛南,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225949/index.m3u8
山阳,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225950/index.m3u8
山阳电视台-2,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225951/index.m3u8
丹凤,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225952/index.m3u8
商南1,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225953/index.m3u8
镇安,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225954/index.m3u8
镇安,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225876/index.m3u8
央视,#genre#
CCTV-1 综合,http://111.20.33.70/PLTV/88888893/224/3221226231/index.m3u8
CCTV-1 综合,http://111.20.33.70/PLTV/88888893/224/3221226239/index.m3u8
CCTV-1 综合,http://111.20.33.70/PLTV/88888893/224/3221226457/index.m3u8
CCTV-2财经频道,http://111.20.33.70/PLTV/88888893/224/3221226195/index.m3u8
CCTV-2财经频道,http://111.20.33.70/PLTV/88888893/224/3221226224/index.m3u8
CCTV-3综艺频道,http://111.20.33.70/PLTV/88888893/224/3221226397/index.m3u8
CCTV-4中文国际频道,http://111.20.33.70/PLTV/88888893/224/3221226191/index.m3u8
CCTV-4中文国际频道,http://111.20.33.70/PLTV/88888893/224/3221226223/index.m3u8
CCTV-5体育频道,http://111.20.33.70/PLTV/88888893/224/3221226395/index.m3u8
CCTV5+体育赛事频道,http://111.20.33.70/PLTV/88888893/224/3221226221/index.m3u8
CCTV-6电影频道,http://111.20.33.70/PLTV/88888893/224/3221226011/index.m3u8
CCTV-6电影频道,http://111.20.33.70/PLTV/88888893/224/3221226393/index.m3u8
CCTV-7国防军事频道,http://111.20.33.70/PLTV/88888893/224/3221226192/index.m3u8
CCTV-7国防军事频道,http://111.20.33.70/PLTV/88888893/224/3221226248/index.m3u8
CCTV-8电视剧频道,http://111.20.33.70/PLTV/88888893/224/3221226391/index.m3u8
CCTV-9纪录频道,http://111.20.33.70/PLTV/88888893/224/3221226197/index.m3u8
CCTV-10科教频道,http://111.20.33.70/PLTV/88888893/224/3221226189/index.m3u8
CCTV-11戏曲频道,http://111.20.33.70/PLTV/88888893/224/3221226240/index.m3u8
CCTV-12社会与法频道,http://111.20.33.70/PLTV/88888893/224/3221226190/index.m3u8
CCTV-13新闻频道,http://111.20.33.70/PLTV/88888893/224/3221226233/index.m3u8
CCTV-14少儿频道,http://111.20.33.70/PLTV/88888893/224/3221226193/index.m3u8
CCTV-16奥林匹克,http://111.20.33.70/PLTV/88888893/224/3221226921/index.m3u8
CCTV-17农业农村频道,http://111.20.33.70/PLTV/88888893/224/3221226198/index.m3u8
CCTV-17农业农村频道,http://111.20.33.70/PLTV/88888893/224/3221226208/index.m3u8
CCTV老故事,http://111.20.33.70/PLTV/88888893/224/3221226236/index.m3u8
CCTV发现之旅,http://111.20.33.70/PLTV/88888893/224/3221226235/index.m3u8
CCTV女性时尚,http://111.20.33.70/PLTV/88888893/224/3221226237/index.m3u8
CETV-3,http://111.20.33.70/PLTV/88888893/224/3221226226/index.m3u8
CETV-4,http://111.20.33.70/PLTV/88888893/224/3221226225/index.m3u8
移动卫视,#genre#
黑龙江卫视,http://111.20.33.70/PLTV/88888893/224/3221226215/index.m3u8
辽宁卫视，http://111.20.33.70/PLTV/88888893/224/3221226201/index.m3u8
辽宁卫视,http://111.20.33.70/PLTV/88888893/224/3221226210/index.m3u8
延边卫视,http://111.20.33.70/PLTV/88888893/224/3221226220/index.m3u8
北京卫视,http://111.20.33.70/PLTV/88888893/224/3221226222/index.m3u8
天津卫视,http://111.20.33.70/PLTV/88888893/224/3221226204/index.m3u8
安徽卫视,http://111.20.33.70/PLTV/88888893/224/3221226196/index.m3u8
安徽卫视,http://111.20.33.70/PLTV/88888893/224/3221226203/index.m3u8
山东教育卫视,http://111.20.33.70/PLTV/88888893/224/3221226238/index.m3u8
山东卫视,http://111.20.33.70/PLTV/88888893/224/3221226209/index.m3u8
安多卫视,http://111.20.33.70/PLTV/88888893/224/3221226228/index.m3u8
西藏卫视,http://111.20.33.70/PLTV/88888893/224/3221226212/index.m3u8
重庆卫视,http://111.20.33.70/PLTV/88888893/224/3221226202/index.m3u8
康巴卫视,http://111.20.33.70/PLTV/88888893/224/3221226234/index.m3u8
江苏卫视,http://111.20.33.70/PLTV/88888893/224/3221226200/index.m3u8
浙江卫视,http://111.20.33.70/PLTV/88888893/224/3221226199/index.m3u8
东方卫视,http://111.20.33.70/PLTV/88888893/224/3221226217/index.m3u8
厦门卫视,http://111.20.33.70/PLTV/88888893/224/3221226219/index.m3u8
冬奥纪实,http://111.20.33.70/PLTV/88888893/224/3221226232/index.m3u8
湖北卫视,http://111.20.33.70/PLTV/88888893/224/3221226194/index.m3u8
湖北卫视,http://111.20.33.70/PLTV/88888893/224/3221226206/index.m3u8
湖南卫视,http://111.20.33.70/PLTV/88888893/224/3221226211/index.m3u8
广东卫视,http://111.20.33.70/PLTV/88888893/224/3221226216/index.m3u8
深圳卫视,http://111.20.33.70/PLTV/88888893/224/3221226205/index.m3u8
农林卫视,http://111.20.33.70/PLTV/88888893/224/3221226229/index.m3u8
南方卫视,http://111.20.33.70/PLTV/88888893/224/3221226218/index.m3u8
兵团卫视,http://111.20.33.70/PLTV/88888893/224/3221226214/index.m3u8
江苏卫视,https://live.goodiptv.club/api/bestv.php?id=jswshd8m/8000000
广西卫视,https://live.goodiptv.club/api/bestv.php?id=gxwshd8m/8000000
四川卫视,https://live.goodiptv.club/api/bestv.php?id=scwshd/8000000
湖南卫视,https://live.goodiptv.club/api/bestv.php?id=hunanwshd8m/8000000
浙江卫视,https://live.goodiptv.club/api/bestv.php?id=zjwshd8m/8000000
东方卫视,https://live.goodiptv.club/api/bestv.php?id=dfwshd8m/8000000
北京卫视,https://live.goodiptv.club/api/bestv.php?id=bjwshd8m/8000000
天津卫视,https://live.goodiptv.club/api/bestv.php?id=tjwshd8m/8000000
辽宁卫视,https://live.goodiptv.club/api/bestv.php?id=lnwshd8m/8000000
安徽卫视,https://live.goodiptv.club/api/bestv.php?id=ahwshd8m/8000000
黑龙江卫视,https://live.goodiptv.club/api/bestv.php?id=hljwshd8m/8000000
广东卫视,https://live.goodiptv.club/api/bestv.php?id=gdwshd8m/8000000
深圳卫视,https://live.goodiptv.club/api/bestv.php?id=szwshd8m/8000000
湖北卫视,https://live.goodiptv.club/api/bestv.php?id=hubeiws8m/8000000
吉林卫视,https://live.goodiptv.club/api/bestv.php?id=jlwshd8m/8000000
山东卫视,https://live.goodiptv.club/api/bestv.php?id=sdws8m/8000000
江西卫视,https://live.goodiptv.club/api/bestv.php?id=jxws8m/8000000
河南卫视,https://live.goodiptv.club/api/bestv.php?id=hnwshd8m/8000000
河北卫视,https://live.goodiptv.club/api/bestv.php?id=hbwshd8m/8000000
甘肃卫视,https://live.goodiptv.club/api/bestv.php?id=gswshd8m/8000000
重庆卫视,https://live.goodiptv.club/api/bestv.php?id=cqws8m/8000000
东南卫视,https://live.goodiptv.club/api/bestv.php?id=dnwshd8m/8000000
云南卫视,https://live.goodiptv.club/api/bestv.php?id=ynwshd8m/8000000
贵州卫视,https://live.goodiptv.club/api/bestv.php?id=gzwshd8m/8000000
海南卫视,https://live.goodiptv.club/api/bestv.php?id=hainanwshd8m/8000000
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,http://zhibo.hkstv.tv:80/livestream/mutfysrq.flv
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8
宁夏卫视,https://hls.ningxiahuangheyun.com/tv/nxws.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-28bc40431485/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8
三沙卫视,https://pullsstv90080111.ssws.tv/live/SSTV20220729.m3u8
安多卫视,http://stream.qhbtv.com/adws/sd/live.m3u8
安多卫视,http://stream.qhbtv.com/adws/playlist.m3u8?fbl=
青海卫视,http://stream.qhbtv.com/qhws/playlist.m3u8?fbl=
三沙卫视,https://pullsstv90080111.ssws.tv/live/SSTV20220729.m3u8?fbl=
延边卫视,http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8?&fbl=
剧场,#genre#
朝鲜中央,http://119.77.96.184:1935/chn05/chn05/chunklist_w644291506.m3u8
咪咕视频测试,http://111.20.33.70/PLTV/88888893/224/3221226338/index.m3u8
控制台测试,http://111.20.33.70/PLTV/88888893/224/3221226337/index.m3u8
凤凰资讯台测试2,http://111.20.33.70/PLTV/88888893/224/3221226546/index.m3u8
凤凰资讯台测试1,http://111.20.33.70/PLTV/88888893/224/3221226547/index.m3u8
哈哈炫动,http://111.20.33.70/PLTV/88888893/224/3221226213/index.m3u8
嘉佳卡通,http://111.20.33.70/PLTV/88888893/224/3221226227/index.m3u8
快乐垂钓,http://111.20.33.70/PLTV/88888893/224/3221226805/index.m3u8
茶频道,http://111.20.33.70/PLTV/88888893/224/3221226808/index.m3u8
财富天下,http://111.20.33.70/PLTV/88888893/224/3221226350/index.m3u8
欢笑4K,http://111.20.33.70/PLTV/88888893/224/3221226582/index.m3u8
全纪实,http://111.20.33.70/PLTV/88888893/224/3221226580/index.m3u8
金鹰纪实,http://111.20.33.70/PLTV/88888893/224/3221226351/index.m3u8
纪实人文,http://111.20.33.70/PLTV/88888893/224/3221226230/index.m3u8
都市剧场,http://111.20.33.70/PLTV/88888893/224/3221226581/index.m3u8
游戏风云,http://111.20.33.70/PLTV/88888893/224/3221226579/index.m3u8
聚鲨生活,http://111.20.33.70/PLTV/88888893/224/3221226459/index.m3u8
聚鲨国际,http://111.20.33.70/PLTV/88888893/224/3221226458/index.m3u8
央广购物,http://111.20.33.70/PLTV/88888893/224/3221226032/index.m3u8
好享购物,http://111.20.33.70/PLTV/88888893/224/3221226018/index.m3u8
风尚购物,http://111.20.33.70/PLTV/88888893/224/3221226326/index.m3u8
快乐购,http://111.20.33.70/PLTV/88888893/224/3221226353/index.m3u8
聚鲨环球精选HD,http://111.20.33.70/PLTV/88888893/224/3221226461/index.m3u8
置业频道,http://111.20.33.70/PLTV/88888893/224/3221226241/index.m3u8
京视剧场,http://111.20.33.70/PLTV/88888893/224/3221226242/index.m3u8
京视剧场,http://111.20.33.70/PLTV/88888893/224/3221226243/index.m3u8
家庭理财,http://111.20.33.70/PLTV/88888893/224/3221226244/index.m3u8
家庭理财,http://111.20.33.70/PLTV/88888893/224/3221226247/index.m3u8
弈坛春秋,http://111.20.33.70/PLTV/88888893/224/3221226245/index.m3u8
春 晚,#genre#
1983年,https://alimov2.a.kwimgs.com/upic/2022/01/31/15/BMjAyMjAxMzExNTU5MTRfNDAzMDAxOTlfNjYyNzMxNjcwMjBfMF8z_b_Beb3bda599f76c60c463c433ca7460153.mp4
1984年,https://alimov2.a.kwimgs.com/upic/2022/01/31/15/BMjAyMjAxMzExNTU5NTRfNDAzMDAxOTlfNjYyNzMyMzg3MTRfMF8z_b_B192356dadbc90d207ba16964d4c2914c.mp4
1985年,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDFfNDAzMDAxOTlfNjYyNzMyNTAwMzJfMF8z_b_Be73c5abcbc0eeb2ec9fce6842e1362a4.mp4
1986年,https://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDRfNDAzMDAxOTlfNjYyNzMyNTU0OTRfMF8z_b_B24f7d19f1132fa5d7f502f8377ad5567.mp4
1987年,https://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDhfNDAzMDAxOTlfNjYyNzMyNjMyMDNfMF8z_b_B570493ed8f7200d4013a66b2d21b2de9.mp4
1988年,https://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTJfNDAzMDAxOTlfNjYyNzMyNjkxNjBfMF8z_b_B8c835b83a92d25bde81ba22c5cd9521e.mp4
1989年,https://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTVfNDAzMDAxOTlfNjYyNzMyNzQ2OTlfMF8z_b_Be477b27b9ce655d2372df56a5a3d96ef.mp4
1991年,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjI2MTVfNDAzMDAxOTlfNjYyNzYwNjUxNjVfMF8z_b_B8feb7b85888678d71bf37a259c6850f6.mp4
1993年,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYwODJfMF8z_b_B647d10e431b4cc5e48e6c77347d69021.mp4
1994年,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYxMjNfMF8z_b_B3dde97f36273f04403d4dc5eec611a35.mp4
1995年,https://txmov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQwNzVfMF8z_b_B811c0dec6b9a3d3074a18522c185010a.mp4
1996年,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYxNTJfMF8z_b_Bd841eae10ab1c9955ef55fbedfae6c45.mp4
1997年,https://txmov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYxNTJfMF8z_b_Bd841eae10ab1c9955ef55fbedfae6c45.mp4
1999年,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQxNTRfMF8z_b_B0b5e52bc003285ef66ec0cbb2be08556.mp4
2000年,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxMTNfMF8z_b_Bdddf4e7ef0ff6cfd477857bb40e78419.mp4
2001年,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyMDFfMF8z_b_B70592cb7c4054e9cabb675e849bbf4bd.mp4
2002年,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxNDdfMF8z_b_Ba6271d10b7e6cfae83759033a091f257.mp4
2003年,https://txmov2.a.kwimgs.com/upic/2023/01/14/23/BMjAyMzAxMTQyMzQxNDdfNDAzMDAxOTlfOTM2MTU0MTk1NDFfMF8z_b_B182749d2cd2ea9323639254af385f24b.mp4
2004年,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxOTVfMF8z_b_B86c4430b82ff5a7f4e8132f6ee558536.mp4
2005年,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyMzhfMF8z_b_B35ad7cc86aec8fc9e5ddfb31fc7bed63.mp4
2006年,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyNzlfMF8z_b_Bbc3703fc331dc994c50859c19aad28ff.mp4
2007年,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzMjNfMF8z_b_B00b069c7899976459ceeaa99353dfefe.mp4
2008年,https://txmov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzNTNfMF8z_b_Bd7346962e61bd7b84e11a1fa6e4616f9.mp4
2009年,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzOTBfMF8z_b_B29a36a85e0277f6c2a1f033ef7c10708.mp4
2010年,https://txmov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ0MjlfMF8z_b_B8818807a00eed329a69fb494f405bd43.mp4
2011年,https://txmov2.a.kwimgs.com/upic/2023/01/16/11/BMjAyMzAxMTYxMTA3MjFfNDAzMDAxOTlfOTM3MjcyMjA3ODhfMF8z_b_B8214200efc869dc6fcf99dad619fa4c1.mp4
2013年,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ1NjNfMF8z_b_B4fea55408dca4471a68a963ae096be59.mp4
2014年,https://txmov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTNfNDAzMDAxOTlfOTI4OTY2ODAzNjlfMF8z_b_Bdee65c77f9e7b2120a185c919dad81d2.mp4
2015年,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ2MTZfMF8z_b_B4851f43f5a2bc2871a9b0ec87294a6e7.mp4
2017年,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ2NDhfMF8z_b_B6527b0c2ce3dda1d9b3f34edd4fdb9aa.mp4
2018年,https://alimov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTRfNDAzMDAxOTlfOTI4OTY2ODE2MTBfMF8z_b_B11a778e34390a21de42d407e94f45b91.mp4
2019年,https://txmov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTRfNDAzMDAxOTlfOTI4OTY2ODE2MTBfMF8z_b_B11a778e34390a21de42d407e94f45b91.mp4
2020年,https://txmov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzA5NDdfNDAzMDAxOTlfNjYxNzQ2MDAyMTFfMF8z_b_B5d51d9564c5670dc66faeba20aa7af3f.mp4
2021年,https://alimov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzE4NTJfNDAzMDAxOTlfNjYxNzUzOTg3NjlfMF8z_b_Be41d9503181d7b0608a839ed401e02c2.mp4
2022年,https://txmov2.a.kwimgs.com/upic/2022/02/01/11/BMjAyMjAyMDExMTEwMjNfNDAzMDAxOTlfNjYzNzA4MTk4NzNfMF8z_b_B898cc7ddd0025bf54ddb18ec1f723c84.mp4
1983年,https://vd2.bdstatic.com/mda-nmgf0aiczefpbjyv/360p/h264/1671273368681637465/mda-nmgf0aiczefpbjyv.mp4
1984年,http://txmov2.a.kwimgs.com/upic/2022/01/31/15/BMjAyMjAxMzExNTU5NTRfNDAzMDAxOTlfNjYyNzMyMzg3MTRfMF8z_b_B192356dadbc90d207ba16964d4c2914c.mp4
1985年,http://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDFfNDAzMDAxOTlfNjYyNzMyNTAwMzJfMF8z_b_Be73c5abcbc0eeb2ec9fce6842e1362a4.mp4
1987年,https://txmov2.a.kwimgs.com/bs3/video-hls/5195746663405928031_hlsb.m3u8
1988年,https://txmov2.a.kwimgs.com/bs3/video-hls/5216575810935394655_hlsb.m3u8
1989年,http://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTVfNDAzMDAxOTlfNjYyNzMyNzQ2OTlfMF8z_b_Be477b27b9ce655d2372df56a5a3d96ef.mp4
